line_id,ticket_number,user_card_id,payment_method,shop_name,shop_address,product_code,product_name,seccion,units,price_per_unit,price_total,created_at
9537799,6568074,102348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1135,HAMBURGUESA VEGETAL PACK 2,Saludable,1,3.54,3.54,2025-02-03 19:30
9537800,6568074,102348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1038,QUESO RALLADO 200G,Lacteos,1,2.44,2.44,2025-02-03 19:30
9537801,6568074,102348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1012,CEREALES DESAYUNO 500G,Alimentacion seca,2,3.23,6.46,2025-02-03 19:30
9537802,6568074,102348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1138,GRANOLA BIO 400G,Saludable,1,3.91,3.91,2025-02-03 19:30
9537803,6568074,102348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1015,MERMELADA FRESA 350G,Alimentacion seca,1,2.04,2.04,2025-02-03 19:30
9537804,6568074,102348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1020,MANZANA GOLDEN KG,Frescos,1,1.87,1.87,2025-02-03 19:30
9537805,6568074,102348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1023,PATATA KG,Frescos,1,1.21,1.21,2025-02-03 19:30
9537806,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1096,COLONIA 100ML,Higiene,1,10.51,10.51,2025-03-14 18:35
9537807,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1129,SERVILLETAS PACK 100,Hogar,4,1.77,7.08,2025-03-14 18:35
9537808,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1130,FILM TRANSPARENTE 30M,Hogar,1,1.64,1.64,2025-03-14 18:35
9537809,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1099,GEL INTIMO 250ML,Higiene,1,3.46,3.46,2025-03-14 18:35
9537810,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1035,LECHE ENTERA BRIK 1L,Lacteos,4,0.9,3.6,2025-03-14 18:35
9537811,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1007,CAFE MOLIDO 250G,Alimentacion seca,4,2.66,10.64,2025-03-14 18:35
9537812,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1008,AZUCAR BLANCO 1KG,Alimentacion seca,1,1.09,1.09,2025-03-14 18:35
9537813,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1011,GALLETAS MARIA 800G,Alimentacion seca,1,1.86,1.86,2025-03-14 18:35
9537814,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1078,SUAVIZANTE CONCENTRADO 1.5L,Drogueria,1,3.38,3.38,2025-03-14 18:35
9537815,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1015,MERMELADA FRESA 350G,Alimentacion seca,1,2.06,2.06,2025-03-14 18:35
9537816,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1080,LEJIA 2L,Drogueria,1,1.38,1.38,2025-03-14 18:35
9537817,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1081,PAPEL HIGIENICO PACK 12,Drogueria,1,5.07,5.07,2025-03-14 18:35
9537818,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1085,FRIEGASUELOS 1.5L,Drogueria,1,2.36,2.36,2025-03-14 18:35
9537819,6568075,102057,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1118,PATATAS FRITAS BOLSA 150G,Snacks,1,1.43,1.43,2025-03-14 18:35
9537820,6568076,100148,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1097,ESPUMA AFEITAR 200ML,Higiene,1,2.55,2.55,2025-04-07 09:22
9537821,6568076,100148,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1130,FILM TRANSPARENTE 30M,Hogar,1,1.59,1.59,2025-04-07 09:22
9537822,6568076,100148,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1015,MERMELADA FRESA 350G,Alimentacion seca,1,2.17,2.17,2025-04-07 09:22
9537823,6568076,100148,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1014,CALDO POLLO PACK,Alimentacion seca,1,2.33,2.33,2025-04-07 09:22
9537824,6568076,100148,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1079,LAVAVAJILLAS MANO 750ML,Drogueria,4,1.65,6.6,2025-04-07 09:22
9537825,6568076,100148,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1082,ROLLO COCINA PACK 4,Drogueria,1,3.15,3.15,2025-04-07 09:22
9537826,6568076,100148,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1083,BOLSAS BASURA 30L,Drogueria,1,1.97,1.97,2025-04-07 09:22
9537827,6568076,100148,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1085,FRIEGASUELOS 1.5L,Drogueria,4,2.35,9.4,2025-04-07 09:22
9537828,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1024,CEBOLLA KG,Frescos,1,1.1,1.1,2025-04-18 08:27
9537829,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1026,CARNE PICADA MIXTA 500G,Frescos,1,3.81,3.81,2025-04-18 08:27
9537830,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1028,PAN BARRA RUSTICA,Frescos,4,0.82,3.28,2025-04-18 08:27
9537831,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1035,LECHE ENTERA BRIK 1L,Lacteos,1,0.88,0.88,2025-04-18 08:27
9537832,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1037,YOGUR NATURAL PACK 4,Lacteos,1,1.46,1.46,2025-04-18 08:27
9537833,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1007,CAFE MOLIDO 250G,Alimentacion seca,1,2.51,2.51,2025-04-18 08:27
9537834,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1008,AZUCAR BLANCO 1KG,Alimentacion seca,2,0.99,1.98,2025-04-18 08:27
9537835,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1010,HARINA TRIGO 1KG,Alimentacion seca,1,0.78,0.78,2025-04-18 08:27
9537836,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1011,GALLETAS MARIA 800G,Alimentacion seca,1,1.99,1.99,2025-04-18 08:27
9537837,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1045,AGUA MINERAL PACK 6,Bebidas,1,2.41,2.41,2025-04-18 08:27
9537838,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1015,MERMELADA FRESA 350G,Alimentacion seca,3,2.24,6.72,2025-04-18 08:27
9537839,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1017,CACAO SOLUBLE 800G,Alimentacion seca,1,3.73,3.73,2025-04-18 08:27
9537840,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1019,PLATANO KG,Frescos,1,1.55,1.55,2025-04-18 08:27
9537841,6568077,101553,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1020,MANZANA GOLDEN KG,Frescos,4,1.73,6.92,2025-04-18 08:27
9537842,6568078,101253,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1120,CHOCOLATE TABLETA 100G,Snacks,4,1.63,6.52,2025-04-23 08:56
9537843,6568078,101253,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1122,ACEITUNAS RELLENAS 350G,Snacks,4,1.71,6.84,2025-04-23 08:56
9537844,6568078,101253,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1123,PALOMITAS MICROONDAS PACK 3,Snacks,1,2.16,2.16,2025-04-23 08:56
9537845,6568078,101253,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1068,PIZZA JAMON Y QUESO,Precocinados,1,3.42,3.42,2025-04-23 08:56
9537846,6568078,101253,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1045,AGUA MINERAL PACK 6,Bebidas,1,2.39,2.39,2025-04-23 08:56
9537847,6568078,101253,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1046,REFRESCO COLA 2L,Bebidas,1,1.86,1.86,2025-04-23 08:56
9537848,6568078,101253,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1052,VINO BLANCO VERDEJO,Bebidas,1,4.99,4.99,2025-04-23 08:56
9537849,6568078,101253,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1053,TONICA PACK 4,Bebidas,1,2.57,2.57,2025-04-23 08:56
9537850,6568078,101253,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1119,FRUTOS SECOS MIX 200G,Snacks,1,2.86,2.86,2025-04-23 08:56
9537851,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1058,VERDURA WOK CONGELADA 750G,Congelados,1,2.83,2.83,2025-04-12 20:36
9537852,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1123,PALOMITAS MICROONDAS PACK 3,Snacks,1,2.21,2.21,2025-04-12 20:36
9537853,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1028,PAN BARRA RUSTICA,Frescos,1,0.84,0.84,2025-04-12 20:36
9537854,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1061,PIZZA CONGELADA 4 ESTACIONES,Congelados,1,3.28,3.28,2025-04-12 20:36
9537855,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1063,HELADO CHOCOLATE 1L,Congelados,2,3.41,6.82,2025-04-12 20:36
9537856,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1066,HAMBURGUESA CONGELADA PACK 4,Congelados,1,4.35,4.35,2025-04-12 20:36
9537857,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1068,PIZZA JAMON Y QUESO,Precocinados,1,3.31,3.31,2025-04-12 20:36
9537858,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1071,ENSALADA CESAR PREPARADA,Precocinados,1,2.81,2.81,2025-04-12 20:36
9537859,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1075,EMPANADA ATUN,Precocinados,1,4.29,4.29,2025-04-12 20:36
9537860,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1046,REFRESCO COLA 2L,Bebidas,4,1.89,7.56,2025-04-12 20:36
9537861,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1047,REFRESCO NARANJA 2L,Bebidas,1,1.58,1.58,2025-04-12 20:36
9537862,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1048,CERVEZA PACK 6,Bebidas,1,3.58,3.58,2025-04-12 20:36
9537863,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1049,VINO TINTO CRIANZA,Bebidas,1,5.32,5.32,2025-04-12 20:36
9537864,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1118,PATATAS FRITAS BOLSA 150G,Snacks,1,1.44,1.44,2025-04-12 20:36
9537865,6568079,100936,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1119,FRUTOS SECOS MIX 200G,Snacks,1,2.78,2.78,2025-04-12 20:36
9537866,6568080,102286,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1019,PLATANO KG,Frescos,1,1.53,1.53,2025-03-13 17:10
9537867,6568080,102286,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1015,MERMELADA FRESA 350G,Alimentacion seca,1,2.06,2.06,2025-03-13 17:10
9537868,6568081,101022,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1008,AZUCAR BLANCO 1KG,Alimentacion seca,1,1.03,1.03,2025-01-11 12:01
9537869,6568081,101022,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1111,COMIDA GATO LATA PACK 6,Mascotas,1,4.78,4.78,2025-01-11 12:01
9537870,6568081,101022,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1015,MERMELADA FRESA 350G,Alimentacion seca,1,2.04,2.04,2025-01-11 12:01
9537871,6568081,101022,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1112,ARENA GATO 5L,Mascotas,1,3.88,3.88,2025-01-11 12:01
9537872,6568081,101022,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1114,PIENSO GATO 2KG,Mascotas,1,8.37,8.37,2025-01-11 12:01
9537873,6568081,101022,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1115,JUGUETE PERRO,Mascotas,4,5.2,20.8,2025-01-11 12:01
9537874,6568081,101022,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1116,COMIDA HUMEDA PERRO PACK 4,Mascotas,1,3.78,3.78,2025-01-11 12:01
9537875,6568081,101022,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1117,CHAMPU MASCOTAS 250ML,Mascotas,3,4.53,13.59,2025-01-11 12:01
9537876,6568082,101891,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1026,CARNE PICADA MIXTA 500G,Frescos,1,4.12,4.12,2025-04-29 18:52
9537877,6568082,101891,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1004,TOMATE FRITO 400G,Alimentacion seca,1,1.05,1.05,2025-04-29 18:52
9537878,6568082,101891,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1133,TOFU NATURAL 250G,Saludable,1,2.46,2.46,2025-04-29 18:52
9537879,6568082,101891,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1132,LECHE AVENA 1L,Saludable,4,1.75,7.0,2025-04-29 18:52
9537880,6568082,101891,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1135,HAMBURGUESA VEGETAL PACK 2,Saludable,1,3.72,3.72,2025-04-29 18:52
9537881,6568082,101891,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1136,BEBIDA SOJA 1L,Saludable,3,1.73,5.19,2025-04-29 18:52
9537882,6568082,101891,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1007,CAFE MOLIDO 250G,Alimentacion seca,1,2.57,2.57,2025-04-29 18:52
9537883,6568082,101891,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1008,AZUCAR BLANCO 1KG,Alimentacion seca,1,1.03,1.03,2025-04-29 18:52
9537884,6568082,101891,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1011,GALLETAS MARIA 800G,Alimentacion seca,1,2.05,2.05,2025-04-29 18:52
9537885,6568082,101891,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1138,GRANOLA BIO 400G,Saludable,1,4.3,4.3,2025-04-29 18:52
9537886,6568082,101891,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1015,MERMELADA FRESA 350G,Alimentacion seca,2,2.1,4.2,2025-04-29 18:52
9537887,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1026,CARNE PICADA MIXTA 500G,Frescos,1,3.82,3.82,2025-03-25 18:27
9537888,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1027,SALMON FRESCO KG,Frescos,1,12.89,12.89,2025-03-25 18:27
9537889,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1031,ZANAHORIA KG,Frescos,1,0.97,0.97,2025-03-25 18:27
9537890,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1001,PASTA ESPAGUETI 500G,Alimentacion seca,1,0.99,0.99,2025-03-25 18:27
9537891,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1003,ARROZ REDONDO 1KG,Alimentacion seca,1,1.43,1.43,2025-03-25 18:27
9537892,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1035,LECHE ENTERA BRIK 1L,Lacteos,1,0.92,0.92,2025-03-25 18:27
9537893,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1005,ATUN CLARO PACK 3,Alimentacion seca,1,2.91,2.91,2025-03-25 18:27
9537894,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1007,CAFE MOLIDO 250G,Alimentacion seca,1,2.56,2.56,2025-03-25 18:27
9537895,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1008,AZUCAR BLANCO 1KG,Alimentacion seca,1,1.07,1.07,2025-03-25 18:27
9537896,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1011,GALLETAS MARIA 800G,Alimentacion seca,1,2.05,2.05,2025-03-25 18:27
9537897,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1015,MERMELADA FRESA 350G,Alimentacion seca,1,2.11,2.11,2025-03-25 18:27
9537898,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1016,MIEL PURA 500G,Alimentacion seca,1,4.37,4.37,2025-03-25 18:27
9537899,6568083,101652,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1019,PLATANO KG,Frescos,1,1.53,1.53,2025-03-25 18:27
9537900,6568084,100303,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1105,PAPILLA CEREALES 600G,Bebe,1,5.9,5.9,2025-04-07 15:53
9537901,6568084,100303,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1026,CARNE PICADA MIXTA 500G,Frescos,4,3.99,15.96,2025-04-07 15:53
9537902,6568084,100303,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1004,TOMATE FRITO 400G,Alimentacion seca,1,1.1,1.1,2025-04-07 15:53
9537903,6568084,100303,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1109,CHUPETE PACK 2,Bebe,1,4.86,4.86,2025-04-07 15:53
9537904,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1026,CARNE PICADA MIXTA 500G,Frescos,1,3.9,3.9,2025-01-29 15:01
9537905,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1001,PASTA ESPAGUETI 500G,Alimentacion seca,3,0.94,2.82,2025-01-29 15:01
9537906,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1099,GEL INTIMO 250ML,Higiene,4,3.52,14.08,2025-01-29 15:01
9537907,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1035,LECHE ENTERA BRIK 1L,Lacteos,1,0.92,0.92,2025-01-29 15:01
9537908,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1004,TOMATE FRITO 400G,Alimentacion seca,1,1.05,1.05,2025-01-29 15:01
9537909,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1007,CAFE MOLIDO 250G,Alimentacion seca,1,2.71,2.71,2025-01-29 15:01
9537910,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1008,AZUCAR BLANCO 1KG,Alimentacion seca,2,1.07,2.14,2025-01-29 15:01
9537911,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1010,HARINA TRIGO 1KG,Alimentacion seca,1,0.8,0.8,2025-01-29 15:01
9537912,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1011,GALLETAS MARIA 800G,Alimentacion seca,1,1.95,1.95,2025-01-29 15:01
9537913,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1015,MERMELADA FRESA 350G,Alimentacion seca,1,2.22,2.22,2025-01-29 15:01
9537914,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1022,LECHUGA ICEBERG UD,Frescos,1,0.95,0.95,2025-01-29 15:01
9537915,6568085,101340,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1023,PATATA KG,Frescos,1,1.22,1.22,2025-01-29 15:01
9537916,6568086,101816,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1089,GEL DUCHA 750ML,Higiene,1,2.42,2.42,2025-01-09 16:53
9537917,6568086,101816,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1099,GEL INTIMO 250ML,Higiene,1,3.42,3.42,2025-01-09 16:53
9537918,6568086,101816,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1007,CAFE MOLIDO 250G,Alimentacion seca,1,2.57,2.57,2025-01-09 16:53
9537919,6568086,101816,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1008,AZUCAR BLANCO 1KG,Alimentacion seca,1,1.09,1.09,2025-01-09 16:53
9537920,6568086,101816,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1011,GALLETAS MARIA 800G,Alimentacion seca,1,2.01,2.01,2025-01-09 16:53
9537921,6568086,101816,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1015,MERMELADA FRESA 350G,Alimentacion seca,1,2.05,2.05,2025-01-09 16:53
9537922,6568086,101816,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1085,FRIEGASUELOS 1.5L,Drogueria,1,2.55,2.55,2025-01-09 16:53
9537923,6568087,100210,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1093,MAQUINILLA AFEITAR PACK 4,Higiene,1,4.51,4.51,2025-04-06 08:23
9537924,6568087,100210,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1129,SERVILLETAS PACK 100,Hogar,1,1.82,1.82,2025-04-06 08:23
9537925,6568087,100210,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1035,LECHE ENTERA BRIK 1L,Lacteos,1,0.91,0.91,2025-04-06 08:23
9537926,6568087,100210,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1007,CAFE MOLIDO 250G,Alimentacion seca,2,2.72,5.44,2025-04-06 08:23
9537927,6568087,100210,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1011,GALLETAS MARIA 800G,Alimentacion seca,1,1.87,1.87,2025-04-06 08:23
9537928,6568087,100210,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1085,FRIEGASUELOS 1.5L,Drogueria,1,2.42,2.42,2025-04-06 08:23
9537929,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1088,AMBIENTADOR HOGAR,Drogueria,3,2.66,7.98,2025-06-04 13:00
9537930,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1057,GUISANTES CONGELADOS 1KG,Congelados,1,2.21,2.21,2025-06-04 13:00
9537931,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1058,VERDURA WOK CONGELADA 750G,Congelados,1,2.8,2.8,2025-06-04 13:00
9537932,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1123,PALOMITAS MICROONDAS PACK 3,Snacks,1,2.2,2.2,2025-06-04 13:00
9537933,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1124,NACHOS 200G,Snacks,1,1.85,1.85,2025-06-04 13:00
9537934,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1061,PIZZA CONGELADA 4 ESTACIONES,Congelados,1,3.21,3.21,2025-06-04 13:00
9537935,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1063,HELADO CHOCOLATE 1L,Congelados,1,3.62,3.62,2025-06-04 13:00
9537936,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1075,EMPANADA ATUN,Precocinados,1,4.21,4.21,2025-06-04 13:00
9537937,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1046,REFRESCO COLA 2L,Bebidas,3,1.84,5.52,2025-06-04 13:00
9537938,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1047,REFRESCO NARANJA 2L,Bebidas,1,1.73,1.73,2025-06-04 13:00
9537939,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1048,CERVEZA PACK 6,Bebidas,1,3.7,3.7,2025-06-04 13:00
9537940,6568088,101209,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1118,PATATAS FRITAS BOLSA 150G,Snacks,1,1.37,1.37,2025-06-04 13:00
9537941,6568089,100116,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1095,CREMA HIDRATANTE 200ML,Higiene,1,4.16,4.16,2025-01-04 17:57
9537942,6568089,100116,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1003,ARROZ REDONDO 1KG,Alimentacion seca,1,1.41,1.41,2025-01-04 17:57
