line_id,ticket_number,user_card_id,payment_method,shop_name,shop_address,product_code,product_name,seccion,units,price_per_unit,price_total,created_at
9537777,6568251,100896,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1009,SAL FINA 1KG,Alimentacion seca,1,0.59,0.59,2025-02-18 08:24
9537778,6568251,100896,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1016,MANZANA GOLDEN KG,Frescos,1,1.77,1.77,2025-02-18 08:24
9537779,6568251,100896,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1017,TOMATE RAMA KG,Frescos,1,2.14,2.14,2025-02-18 08:24
9537780,6568251,100896,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1018,LECHUGA ICEBERG UD,Frescos,1,0.97,0.97,2025-02-18 08:24
9537781,6568251,100896,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1022,CARNE PICADA MIXTA 500G,Frescos,1,4.08,4.08,2025-02-18 08:24
9537782,6568251,100896,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1023,SALMON FRESCO KG,Frescos,1,12.29,12.29,2025-02-18 08:24
9537783,6568252,100470,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1057,CHAMPU ANTICASPA 400ML,Higiene,1,3.19,3.19,2025-06-15 16:56
9537784,6568252,100470,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1025,MERLUZA FILETE KG,Frescos,2,9.71,19.42,2025-06-15 16:56
9537785,6568252,100470,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1062,TOALLITAS BEBE PACK 3,Bebe,2,4.02,8.04,2025-06-15 16:56
9537786,6568252,100470,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1036,CERVEZA PACK 6,Bebidas,1,3.43,3.43,2025-06-15 16:56
9537787,6568252,100470,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1020,CEBOLLA KG,Frescos,1,1.1,1.1,2025-06-15 16:56
9537788,6568252,100470,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1008,AZUCAR BLANCO 1KG,Alimentacion seca,1,1.05,1.05,2025-06-15 16:56
9537789,6568252,100470,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1047,ENSALADA CESAR PREPARADA,Precocinados,1,2.73,2.73,2025-06-15 16:56
9537790,6568252,100470,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1017,TOMATE RAMA KG,Frescos,1,2.0,2.0,2025-06-15 16:56
9537791,6568252,100470,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1018,LECHUGA ICEBERG UD,Frescos,1,0.95,0.95,2025-06-15 16:56
9537792,6568252,100470,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1052,LEJIA 2L,Drogueria,1,1.25,1.25,2025-06-15 16:56
9537793,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1024,PAN BARRA RUSTICA,Frescos,1,0.85,0.85,2025-06-28 11:50
9537794,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1057,CHAMPU ANTICASPA 400ML,Higiene,1,3.33,3.33,2025-06-28 11:50
9537795,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1030,MANTEQUILLA 250G,Lacteos,1,2.09,2.09,2025-06-28 11:50
9537796,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1064,LECHE INFANTIL CONTINUACION,Bebe,3,12.8,38.4,2025-06-28 11:50
9537797,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1032,QUESO LONCHAS 200G,Lacteos,1,2.39,2.39,2025-06-28 11:50
9537798,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1003,ARROZ REDONDO 1KG,Alimentacion seca,4,1.39,5.56,2025-06-28 11:50
9537799,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1036,CERVEZA PACK 6,Bebidas,1,3.46,3.46,2025-06-28 11:50
9537800,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1005,ATUN CLARO PACK 3,Alimentacion seca,2,2.93,5.86,2025-06-28 11:50
9537801,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1008,AZUCAR BLANCO 1KG,Alimentacion seca,1,1.06,1.06,2025-06-28 11:50
9537802,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1047,ENSALADA CESAR PREPARADA,Precocinados,1,2.78,2.78,2025-06-28 11:50
9537803,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1016,MANZANA GOLDEN KG,Frescos,1,1.85,1.85,2025-06-28 11:50
9537804,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1017,TOMATE RAMA KG,Frescos,2,2.11,4.22,2025-06-28 11:50
9537805,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1018,LECHUGA ICEBERG UD,Frescos,1,1.01,1.01,2025-06-28 11:50
9537806,6568253,100042,EFECTIVO,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1048,TORTILLA PATATA REFRIGERADA,Precocinados,1,3.11,3.11,2025-06-28 11:50
9537807,6568254,101227,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1057,CHAMPU ANTICASPA 400ML,Higiene,1,3.19,3.19,2025-06-10 14:05
9537808,6568254,101227,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1026,LECHE ENTERA BRIK 1L,Lacteos,3,0.93,2.79,2025-06-10 14:05
9537809,6568254,101227,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1028,YOGUR NATURAL PACK 4,Lacteos,1,1.5,1.5,2025-06-10 14:05
9537810,6568254,101227,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1003,ARROZ REDONDO 1KG,Alimentacion seca,1,1.35,1.35,2025-06-10 14:05
9537811,6568254,101227,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1007,CAFE MOLIDO 250G,Alimentacion seca,1,2.57,2.57,2025-06-10 14:05
9537812,6568254,101227,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1041,HELADO VAINILLA 1L,Congelados,1,3.49,3.49,2025-06-10 14:05
9537813,6568254,101227,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1009,SAL FINA 1KG,Alimentacion seca,1,0.59,0.59,2025-06-10 14:05
9537814,6568254,101227,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1011,GALLETAS MARIA 800G,Alimentacion seca,3,1.9,5.7,2025-06-10 14:05
9537815,6568254,101227,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1016,MANZANA GOLDEN KG,Frescos,1,1.71,1.71,2025-06-10 14:05
9537816,6568254,101227,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1018,LECHUGA ICEBERG UD,Frescos,1,0.96,0.96,2025-06-10 14:05
9537817,6568254,101227,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1021,PECHUGA POLLO BANDEJA,Frescos,3,4.88,14.64,2025-06-10 14:05
9537818,6568255,100517,TARJETA,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1019,PATATA KG,Frescos,4,1.22,4.88,2025-02-05 08:02
9537819,6568256,100564,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1057,CHAMPU ANTICASPA 400ML,Higiene,1,3.25,3.25,2025-06-29 14:18
9537820,6568256,100564,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1034,REFRESCO COLA 2L,Bebidas,1,1.8,1.8,2025-06-29 14:18
9537821,6568256,100564,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1041,HELADO VAINILLA 1L,Congelados,1,3.25,3.25,2025-06-29 14:18
9537822,6568256,100564,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1043,PIZZA CUATRO QUESOS,Precocinados,1,3.58,3.58,2025-06-29 14:18
9537823,6568256,100564,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1044,PIZZA JAMON Y QUESO,Precocinados,4,3.61,14.44,2025-06-29 14:18
9537824,6568256,100564,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1047,ENSALADA CESAR PREPARADA,Precocinados,3,2.81,8.43,2025-06-29 14:18
9537825,6568256,100564,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1017,TOMATE RAMA KG,Frescos,1,2.07,2.07,2025-06-29 14:18
9537826,6568256,100564,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1018,LECHUGA ICEBERG UD,Frescos,1,0.98,0.98,2025-06-29 14:18
9537827,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1057,CHAMPU ANTICASPA 400ML,Higiene,2,3.3,6.6,2025-05-11 18:54
9537828,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1028,YOGUR NATURAL PACK 4,Lacteos,3,1.43,4.29,2025-05-11 18:54
9537829,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1061,PAÑALES T4 PACK 44,Bebe,1,10.11,10.11,2025-05-11 18:54
9537830,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1062,TOALLITAS BEBE PACK 3,Bebe,1,4.22,4.22,2025-05-11 18:54
9537831,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1063,POTITO FRUTA VARIADA,Bebe,1,1.12,1.12,2025-05-11 18:54
9537832,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1064,LECHE INFANTIL CONTINUACION,Bebe,4,12.4,49.6,2025-05-11 18:54
9537833,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1065,PAPILLA CEREALES 600G,Bebe,1,5.87,5.87,2025-05-11 18:54
9537834,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1068,ARENA GATO 5L,Mascotas,1,3.88,3.88,2025-05-11 18:54
9537835,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1009,SAL FINA 1KG,Alimentacion seca,1,0.62,0.62,2025-05-11 18:54
9537836,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1041,HELADO VAINILLA 1L,Congelados,1,3.44,3.44,2025-05-11 18:54
9537837,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1018,LECHUGA ICEBERG UD,Frescos,1,0.94,0.94,2025-05-11 18:54
9537838,6568257,100587,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1051,LAVAVAJILLAS MANO 750ML,Drogueria,1,1.55,1.55,2025-05-11 18:54
9537839,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1057,CHAMPU ANTICASPA 400ML,Higiene,1,3.1,3.1,2025-06-12 16:27
9537840,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1034,REFRESCO COLA 2L,Bebidas,1,1.85,1.85,2025-06-12 16:27
9537841,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1003,ARROZ REDONDO 1KG,Alimentacion seca,1,1.38,1.38,2025-06-12 16:27
9537842,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1036,CERVEZA PACK 6,Bebidas,4,3.42,13.68,2025-06-12 16:27
9537843,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1068,ARENA GATO 5L,Mascotas,1,3.93,3.93,2025-06-12 16:27
9537844,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1035,REFRESCO NARANJA 2L,Bebidas,1,1.72,1.72,2025-06-12 16:27
9537845,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1039,GUISANTES CONGELADOS 1KG,Congelados,1,2.17,2.17,2025-06-12 16:27
9537846,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1041,HELADO VAINILLA 1L,Congelados,3,3.28,9.84,2025-06-12 16:27
9537847,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1043,PIZZA CUATRO QUESOS,Precocinados,1,3.4,3.4,2025-06-12 16:27
9537848,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1044,PIZZA JAMON Y QUESO,Precocinados,1,3.55,3.55,2025-06-12 16:27
9537849,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1045,LASAÑA BOLOÑESA 400G,Precocinados,1,3.97,3.97,2025-06-12 16:27
9537850,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1047,ENSALADA CESAR PREPARADA,Precocinados,3,2.91,8.73,2025-06-12 16:27
9537851,6568258,100735,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1048,TORTILLA PATATA REFRIGERADA,Precocinados,3,3.08,9.24,2025-06-12 16:27
9537852,6568259,100571,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1026,LECHE ENTERA BRIK 1L,Lacteos,3,0.89,2.67,2025-02-10 16:33
9537853,6568259,100571,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1027,LECHE SEMIDESNATADA 1L,Lacteos,1,0.94,0.94,2025-02-10 16:33
9537854,6568259,100571,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1028,YOGUR NATURAL PACK 4,Lacteos,1,1.46,1.46,2025-02-10 16:33
9537855,6568259,100571,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1034,REFRESCO COLA 2L,Bebidas,1,1.87,1.87,2025-02-10 16:33
9537856,6568259,100571,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1007,CAFE MOLIDO 250G,Alimentacion seca,4,2.65,10.6,2025-02-10 16:33
9537857,6568259,100571,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1008,AZUCAR BLANCO 1KG,Alimentacion seca,1,1.09,1.09,2025-02-10 16:33
9537858,6568259,100571,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1013,LENTEJAS PARDINA 1KG,Alimentacion seca,1,1.92,1.92,2025-02-10 16:33
9537859,6568259,100571,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1017,TOMATE RAMA KG,Frescos,1,2.05,2.05,2025-02-10 16:33
9537860,6568259,100571,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1018,LECHUGA ICEBERG UD,Frescos,1,0.96,0.96,2025-02-10 16:33
9537861,6568260,100237,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1057,CHAMPU ANTICASPA 400ML,Higiene,1,3.07,3.07,2025-06-29 16:52
9537862,6568260,100237,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1028,YOGUR NATURAL PACK 4,Lacteos,2,1.5,3.0,2025-06-29 16:52
9537863,6568260,100237,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1035,REFRESCO NARANJA 2L,Bebidas,1,1.76,1.76,2025-06-29 16:52
9537864,6568260,100237,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1041,HELADO VAINILLA 1L,Congelados,3,3.16,9.48,2025-06-29 16:52
9537865,6568260,100237,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1044,PIZZA JAMON Y QUESO,Precocinados,1,3.54,3.54,2025-06-29 16:52
9537866,6568260,100237,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1018,LECHUGA ICEBERG UD,Frescos,1,0.91,0.91,2025-06-29 16:52
9537867,6568261,101405,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1064,LECHE INFANTIL CONTINUACION,Bebe,1,12.02,12.02,2025-03-23 20:20
9537868,6568261,101405,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1057,CHAMPU ANTICASPA 400ML,Higiene,1,3.18,3.18,2025-03-23 20:20
9537869,6568261,101405,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1065,PAPILLA CEREALES 600G,Bebe,1,5.78,5.78,2025-03-23 20:20
9537870,6568262,101291,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1018,LECHUGA ICEBERG UD,Frescos,1,1.02,1.02,2025-05-02 11:26
9537871,6568262,101291,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1028,YOGUR NATURAL PACK 4,Lacteos,1,1.44,1.44,2025-05-02 11:26
9537872,6568262,101291,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1063,POTITO FRUTA VARIADA,Bebe,1,1.14,1.14,2025-05-02 11:26
9537873,6568262,101291,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1064,LECHE INFANTIL CONTINUACION,Bebe,1,12.08,12.08,2025-05-02 11:26
9537874,6568262,101291,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1001,PASTA ESPAGUETI 500G,Alimentacion seca,1,0.97,0.97,2025-05-02 11:26
9537875,6568262,101291,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1003,ARROZ REDONDO 1KG,Alimentacion seca,4,1.34,5.36,2025-05-02 11:26
9537876,6568262,101291,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1016,MANZANA GOLDEN KG,Frescos,1,1.89,1.89,2025-05-02 11:26
9537877,6568262,101291,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1017,TOMATE RAMA KG,Frescos,4,2.06,8.24,2025-05-02 11:26
9537878,6568262,101291,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1050,SUAVIZANTE CONCENTRADO 1.5L,Drogueria,1,3.48,3.48,2025-05-02 11:26
9537879,6568262,101291,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1019,PATATA KG,Frescos,1,1.21,1.21,2025-05-02 11:26
9537880,6568262,101291,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1022,CARNE PICADA MIXTA 500G,Frescos,2,3.98,7.96,2025-05-02 11:26
9537881,6568263,101478,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1056,GEL DUCHA 750ML,Higiene,1,2.48,2.48,2025-01-28 14:33
9537882,6568263,101478,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1057,CHAMPU ANTICASPA 400ML,Higiene,1,3.25,3.25,2025-01-28 14:33
9537883,6568263,101478,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1026,LECHE ENTERA BRIK 1L,Lacteos,1,0.91,0.91,2025-01-28 14:33
9537884,6568263,101478,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1028,YOGUR NATURAL PACK 4,Lacteos,4,1.44,5.76,2025-01-28 14:33
9537885,6568263,101478,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1063,POTITO FRUTA VARIADA,Bebe,1,1.17,1.17,2025-01-28 14:33
9537886,6568263,101478,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1008,AZUCAR BLANCO 1KG,Alimentacion seca,1,1.08,1.08,2025-01-28 14:33
9537887,6568263,101478,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1017,TOMATE RAMA KG,Frescos,3,2.16,6.48,2025-01-28 14:33
9537888,6568263,101478,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1018,LECHUGA ICEBERG UD,Frescos,1,1.03,1.03,2025-01-28 14:33
9537889,6568263,101478,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1054,ROLLO COCINA PACK 4,Drogueria,1,3.17,3.17,2025-01-28 14:33
9537890,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1057,CHAMPU ANTICASPA 400ML,Higiene,1,2.97,2.97,2025-04-09 12:28
9537891,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1050,SUAVIZANTE CONCENTRADO 1.5L,Drogueria,1,3.23,3.23,2025-04-09 12:28
9537892,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1031,HUEVOS DOCENA M,Lacteos,1,2.48,2.48,2025-04-09 12:28
9537893,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1033,AGUA MINERAL PACK 6,Bebidas,1,2.41,2.41,2025-04-09 12:28
9537894,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1003,ARROZ REDONDO 1KG,Alimentacion seca,1,1.42,1.42,2025-04-09 12:28
9537895,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1068,ARENA GATO 5L,Mascotas,1,3.97,3.97,2025-04-09 12:28
9537896,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1036,CERVEZA PACK 6,Bebidas,1,3.65,3.65,2025-04-09 12:28
9537897,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1041,HELADO VAINILLA 1L,Congelados,1,3.44,3.44,2025-04-09 12:28
9537898,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1053,PAPEL HIGIENICO PACK 12,Drogueria,3,5.17,15.51,2025-04-09 12:28
9537899,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1044,PIZZA JAMON Y QUESO,Precocinados,4,3.55,14.2,2025-04-09 12:28
9537900,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1047,ENSALADA CESAR PREPARADA,Precocinados,1,2.98,2.98,2025-04-09 12:28
9537901,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1048,TORTILLA PATATA REFRIGERADA,Precocinados,1,3.02,3.02,2025-04-09 12:28
9537902,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1018,LECHUGA ICEBERG UD,Frescos,1,1.0,1.0,2025-04-09 12:28
9537903,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1019,PATATA KG,Frescos,1,1.16,1.16,2025-04-09 12:28
9537904,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1021,PECHUGA POLLO BANDEJA,Frescos,1,4.73,4.73,2025-04-09 12:28
9537905,6568264,100384,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1023,SALMON FRESCO KG,Frescos,1,12.19,12.19,2025-04-09 12:28
9537906,6568265,100348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1057,CHAMPU ANTICASPA 400ML,Higiene,1,3.16,3.16,2025-05-11 18:22
9537907,6568265,100348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1028,YOGUR NATURAL PACK 4,Lacteos,1,1.51,1.51,2025-05-11 18:22
9537908,6568265,100348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1029,QUESO RALLADO 200G,Lacteos,1,2.45,2.45,2025-05-11 18:22
9537909,6568265,100348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1001,PASTA ESPAGUETI 500G,Alimentacion seca,1,0.94,0.94,2025-05-11 18:22
9537910,6568265,100348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1003,ARROZ REDONDO 1KG,Alimentacion seca,1,1.35,1.35,2025-05-11 18:22
9537911,6568265,100348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1045,LASAÑA BOLOÑESA 400G,Precocinados,1,3.77,3.77,2025-05-11 18:22
9537912,6568265,100348,TARJETA,Carrefour Santiago Compostela,"Av. do Camiño Francés 1, Santiago",1047,ENSALADA CESAR PREPARADA,Precocinados,3,2.84,8.52,2025-05-11 18:22
9537913,6568266,100465,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1057,CHAMPU ANTICASPA 400ML,Higiene,4,3.35,13.4,2025-03-02 21:18
9537914,6568266,100465,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1061,PAÑALES T4 PACK 44,Bebe,1,9.65,9.65,2025-03-02 21:18
9537915,6568266,100465,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1062,TOALLITAS BEBE PACK 3,Bebe,1,4.06,4.06,2025-03-02 21:18
9537916,6568266,100465,EFECTIVO,Carrefour A Coruña Marineda,"C/ Carretera Baños de Arteixo 43, A Coruña",1023,SALMON FRESCO KG,Frescos,3,12.68,38.04,2025-03-02 21:18
9537917,6568267,101332,TARJETA,Carrefour Vigo Coia,"Av. de Citroën 116, Vigo",1024,PAN BARRA RUSTICA,Frescos,4,0.84,3.36,2025-03-13 12:03
